record_id,ssid,bssid,rssi
6,KT_GiGA_C90A,60:29:d5:7e:c9:0e,-77
6,eduroam,b4:5d:50:a0:78:80,-71
6,Smart-CAU,f0:5c:19:a9:ef:f0,-78
6,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-78
6,eduroam,f0:5c:19:a9:ef:f1,-79
6,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-78
6,eduroam,48:00:20:87:3e:10,-77
6,Smart-CAU_2.4G,48:00:20:87:3e:11,-78
7,Smart-CAU_2.4G,48:00:20:89:ab:11,-63
7,eduroam,48:00:20:89:ab:10,-61
7,Smart-CAU_5G,f0:5c:19:a9:b7:52,-94
7,Smart-CAU_2.4G,f0:5c:19:a9:b7:53,-93
7,Smart-CAU,f0:5c:19:a9:b7:50,-93
7,eduroam,f0:5c:19:a9:b7:51,-94
7,eduroam,48:00:20:89:ab:01,-69
7,Smart-CAU,48:00:20:89:ab:00,-69
7,Smart-CAU_2.4G,48:00:20:89:ab:03,-69
7,Smart-CAU_5G,48:00:20:89:ab:02,-69
7,eduroam,f0:5c:19:a9:e9:b1,-83
7,iptime,88:36:6c:d4:1c:28,-74
7,Smart-CAU,f0:5c:19:a9:e9:b0,-83
7,Smart-CAU_5G,f0:5c:19:a9:e9:b2,-83
7,Smart-CAU_2.4G,f0:5c:19:a9:e9:13,-93
7,Smart-CAU,f0:5c:19:a9:e9:10,-94
7,coffeenie_310,58:86:94:ad:57:90,-70
7,Smart-CAU_5G,f0:5c:19:a9:e9:12,-94
7,eduroam,f0:5c:19:a9:e9:11,-94
7,eduroam,b4:5d:50:9f:f6:f1,-76
7,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-76
7,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-75
7,eduroam,f0:5c:19:a9:e9:a0,-77
7,Smart-CAU_2.4G,f0:5c:19:a9:e9:a2,-75
7,Smart-CAU,b4:5d:50:9f:f6:f0,-76
7,eduroam,48:00:20:87:77:f1,-67
7,eduroam,48:00:20:89:61:b1,-80
7,Smart-CAU_5G,48:00:20:87:77:f2,-67
7,Smart-CAU,48:00:20:89:61:b0,-80
7,Smart-CAU_2.4G,48:00:20:89:61:b3,-80
7,Smart-CAU,48:00:20:87:77:f0,-67
7,Smart-CAU_5G,48:00:20:89:61:b2,-80
7,Smart-CAU_2.4G,f0:5c:19:a9:ea:13,-82
7,Smart-CAU_5G,f0:5c:19:a9:ea:12,-83
7,eduroam,f0:5c:19:a9:ea:11,-83
7,Smart-CAU_2.4G,48:00:20:87:77:f3,-67
7,Smart-CAU,f0:5c:19:a9:ea:10,-83
7,Smart-CAU_2.4G,48:00:20:86:f6:71,-67
7,eduroam,b4:5d:50:9f:f6:e0,-68
7,eduroam,48:00:20:87:3e:01,-82
7,Smart-CAU_5G,48:00:20:87:3e:02,-82
7,Smart-CAU_2.4G,b4:5d:50:9f:f6:e2,-70
7,Smart-CAU,48:00:20:87:3e:00,-82
7,eduroam,48:00:20:86:f6:70,-62
7,Smart-CAU_2.4G,f0:5c:19:a9:ea:02,-84
7,eduroam,f0:5c:19:a9:ea:00,-86
7,eduroam,f0:5c:19:a9:ed:00,-77
7,Smart-CAU_2.4G,48:00:20:87:3e:03,-82
7,Smart-CAU_2.4G,f0:5c:19:a9:ed:02,-77
7,eduroam,f0:5c:19:a9:af:b1,-95
7,eduroam,7c:57:3c:de:fd:31,-82
7,Smart-CAU,7c:57:3c:de:fd:30,-82
7,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-89
7,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-82
7,Smart-CAU_5G,f0:5c:19:a9:b8:52,-89
7,Smart-CAU_5G,7c:57:3c:de:fd:32,-82
7,eduroam,48:00:20:86:f6:61,-65
7,Smart-CAU_5G,f0:5c:19:a9:e9:72,-80
7,Smart-CAU,48:00:20:86:f6:60,-64
7,eduroam,f0:5c:19:a9:e9:71,-80
7,Smart-CAU_2.4G,48:00:20:86:f6:63,-66
7,Smart-CAU_5G,48:00:20:86:f6:62,-66
7,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-80
7,Smart-CAU,f0:5c:19:a9:e9:70,-80
7,Smart-CAU,f0:5c:19:a9:af:b0,-95
7,Smart-CAU_2.4G,b4:5d:50:a0:78:93,-63
7,Smart-CAU,b4:5d:50:a0:78:90,-64
7,Smart-CAU_5G,b4:5d:50:a0:78:92,-63
7,eduroam,f0:5c:19:a9:ed:11,-86
7,eduroam,b4:5d:50:a0:78:91,-64
7,Smart-CAU,f0:5c:19:a9:ed:10,-86
7,Smart-CAU_2.4G,f0:5c:19:a9:ed:13,-85
7,Smart-CAU_5G,f0:5c:19:a9:ed:12,-86
7,Smart-CAU_2.4G,48:00:20:86:b3:43,-77
7,eduroam,48:00:20:87:78:00,-63
7,Smart-CAU_5G,48:00:20:86:b3:42,-77
7,Smart-CAU_2.4G,48:00:20:87:78:01,-64
7,eduroam,48:00:20:86:b3:41,-77
7,Smart-CAU,48:00:20:86:b3:40,-77
7,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-85
7,Smart-CAU_2.4G,b4:5d:50:a0:78:82,-69
7,KT_GiGA_C90A,60:29:d5:7e:c9:0e,-69
7,eduroam,b4:5d:50:a0:78:80,-69
7,Smart-CAU_5G,f0:5c:19:a9:b8:32,-94
7,Smart-CAU,f0:5c:19:a9:ef:f0,-80
7,eduroam,f0:5c:19:a9:b8:31,-95
7,Smart-CAU,f0:5c:19:a9:b8:30,-95
7,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-81
7,eduroam,f0:5c:19:a9:ef:f1,-80
7,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-81
7,Smart-CAU_2.4G,f0:5c:19:a9:b8:33,-94
7,eduroam,48:00:20:87:3e:10,-85
7,Smart-CAU_2.4G,f0:5c:19:a9:c5:13,-96
7,Smart-CAU_5G,f0:5c:19:a9:c5:12,-94
7,eduroam,f0:5c:19:a9:c5:11,-96
7,Smart-CAU,f0:5c:19:a9:c5:10,-94
8,Smart-CAU_2.4G,48:00:20:89:ab:11,-64
8,eduroam,48:00:20:89:ab:10,-65
8,Smart-CAU_5G,f0:5c:19:a9:b7:52,-91
8,Smart-CAU_2.4G,f0:5c:19:a9:b7:53,-92
8,eduroam,f0:5c:19:a9:b7:51,-91
8,eduroam,48:00:20:89:ab:01,-72
8,Smart-CAU,48:00:20:89:ab:00,-72
8,Smart-CAU_2.4G,48:00:20:89:ab:03,-72
8,Smart-CAU_5G,48:00:20:89:ab:02,-72
8,eduroam,f0:5c:19:a9:e9:b1,-82
8,iptime,88:36:6c:d4:1c:28,-72
8,Smart-CAU,f0:5c:19:a9:e9:b0,-82
8,Smart-CAU_2.4G,f0:5c:19:a9:e9:b3,-82
8,coffeenie_310,58:86:94:ad:57:90,-70
8,eduroam,b4:5d:50:9f:f6:f1,-72
8,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-72
8,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-72
8,eduroam,f0:5c:19:a9:e9:a0,-77
8,Smart-CAU_5G,f0:5c:19:a9:ef:92,-93
8,Smart-CAU_2.4G,f0:5c:19:a9:ef:93,-93
8,Smart-CAU_2.4G,f0:5c:19:a9:e9:a2,-77
8,Smart-CAU,f0:5c:19:a9:ef:90,-93
8,Smart-CAU,b4:5d:50:9f:f6:f0,-72
8,eduroam,48:00:20:87:77:f1,-69
8,eduroam,48:00:20:89:61:b1,-82
8,Smart-CAU_5G,48:00:20:87:77:f2,-69
8,Smart-CAU,48:00:20:89:61:b0,-82
8,[LG_CeilingCassette A/C]925b,1e:39:29:f6:92:5b,-78
8,Smart-CAU_2.4G,48:00:20:89:61:b3,-82
8,Smart-CAU,48:00:20:87:77:f0,-69
8,Smart-CAU_2.4G,f0:5c:19:a9:ea:13,-80
8,Smart-CAU_5G,48:00:20:89:61:b2,-82
8,eduroam,f0:5c:19:a9:ea:11,-78
8,Smart-CAU_2.4G,48:00:20:87:77:f3,-69
8,Smart-CAU,f0:5c:19:a9:ea:10,-79
8,Smart-CAU_2.4G,48:00:20:86:f6:71,-61
8,eduroam,b4:5d:50:9f:f6:e0,-64
8,eduroam,48:00:20:87:3e:01,-87
8,Smart-CAU_5G,48:00:20:87:3e:02,-87
8,Smart-CAU_2.4G,b4:5d:50:9f:f6:e2,-64
8,Smart-CAU,48:00:20:87:3e:00,-86
8,eduroam,48:00:20:86:f6:70,-62
8,Smart-CAU_2.4G,48:00:20:89:61:c1,-79
8,Smart-CAU_2.4G,f0:5c:19:a9:ea:02,-72
8,eduroam,f0:5c:19:a9:ea:00,-74
8,Smart-CAU_2.4G,48:00:20:87:3e:03,-87
8,eduroam,7c:57:3c:de:fd:31,-80
8,Smart-CAU,7c:57:3c:de:fd:30,-79
8,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-87
8,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-80
8,Smart-CAU_5G,7c:57:3c:de:fd:32,-80
8,eduroam,48:00:20:86:f6:61,-62
8,Smart-CAU_5G,f0:5c:19:a9:e9:72,-79
8,Smart-CAU,48:00:20:86:f6:60,-62
8,eduroam,f0:5c:19:a9:e9:71,-79
8,Smart-CAU_2.4G,48:00:20:86:f6:63,-62
8,Smart-CAU_5G,48:00:20:86:f6:62,-62
8,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-79
8,Smart-CAU,f0:5c:19:a9:e9:70,-79
8,Smart-CAU_2.4G,b4:5d:50:a0:78:93,-70
8,Smart-CAU,b4:5d:50:a0:78:90,-70
8,Smart-CAU_5G,b4:5d:50:a0:78:92,-70
8,eduroam,f0:5c:19:a9:ed:11,-82
8,eduroam,b4:5d:50:a0:78:91,-70
8,Smart-CAU,f0:5c:19:a9:ed:10,-80
8,Smart-CAU_2.4G,f0:5c:19:a9:ed:13,-84
8,Smart-CAU_5G,f0:5c:19:a9:ed:12,-81
8,Smart-CAU,f0:5c:19:a9:ff:70,-90
8,eduroam,f0:5c:19:a9:ff:71,-90
8,eduroam,f0:5c:19:a9:b3:51,-93
8,Smart-CAU_2.4G,48:00:20:86:b3:43,-85
8,Smart-CAU_2.4G,f0:5c:19:a9:b3:53,-93
8,eduroam,48:00:20:87:78:00,-64
8,Smart-CAU_5G,48:00:20:86:b3:42,-85
8,Smart-CAU_2.4G,48:00:20:87:78:01,-65
8,eduroam,48:00:20:86:b3:41,-85
8,Smart-CAU,48:00:20:86:b3:40,-85
8,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-85
8,Smart-CAU_2.4G,b4:5d:50:a0:78:82,-65
8,KT_GiGA_C90A,60:29:d5:7e:c9:0e,-70
8,eduroam,b4:5d:50:a0:78:80,-66
8,iptime,58:86:94:ba:53:7c,-71
8,Smart-CAU_5G,f0:5c:19:a9:b8:32,-93
8,Smart-CAU,f0:5c:19:a9:ef:f0,-85
8,eduroam,f0:5c:19:a9:b8:31,-94
8,Smart-CAU,f0:5c:19:a9:b8:30,-93
8,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-85
8,eduroam,f0:5c:19:a9:ef:f1,-85
8,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-85
8,Smart-CAU_2.4G,f0:5c:19:a9:b8:33,-92
8,Smart-CAU_2.4G,f0:5c:19:a9:c5:13,-94
8,eduroam,f0:5c:19:a9:c5:11,-91
9,Smart-CAU_2.4G,48:00:20:89:ab:11,-65
9,eduroam,48:00:20:89:ab:10,-65
9,iptime,88:36:6c:d4:1c:28,-69
9,coffeenie_310,58:86:94:ad:57:90,-69
9,CAUJOB 201_5G,58:86:94:4e:a3:ec,-88
9,eduroam,b4:5d:50:9f:f6:f1,-74
9,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-75
9,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-74
9,eduroam,f0:5c:19:a9:e9:a0,-71
9,Smart-CAU,b4:5d:50:9f:f6:f0,-75
9,eduroam,48:00:20:87:77:f1,-71
9,eduroam,48:00:20:89:61:b1,-81
9,Smart-CAU_5G,48:00:20:87:77:f2,-72
9,Smart-CAU,48:00:20:89:61:b0,-81
9,[LG_CeilingCassette A/C]925b,1e:39:29:f6:92:5b,-71
9,Smart-CAU_2.4G,48:00:20:89:61:b3,-81
9,Smart-CAU,48:00:20:87:77:f0,-71
9,Smart-CAU_2.4G,f0:5c:19:a9:ea:13,-80
9,Smart-CAU_5G,48:00:20:89:61:b2,-81
9,Smart-CAU_5G,f0:5c:19:a9:ea:12,-81
9,eduroam,f0:5c:19:a9:ea:11,-80
9,Smart-CAU_2.4G,48:00:20:87:77:f3,-71
9,Smart-CAU,f0:5c:19:a9:ea:10,-80
9,Smart-CAU_2.4G,48:00:20:86:f6:71,-61
9,eduroam,b4:5d:50:9f:f6:e0,-80
9,eduroam,48:00:20:87:3e:01,-84
9,Smart-CAU_5G,48:00:20:87:3e:02,-84
9,Smart-CAU,48:00:20:87:3e:00,-84
9,eduroam,48:00:20:86:f6:70,-61
9,eduroam,f0:5c:19:a9:ed:00,-74
9,Smart-CAU_2.4G,48:00:20:87:3e:03,-84
9,Smart-CAU_2.4G,f0:5c:19:a9:ed:02,-72
9,Smart-CAU_2.4G,f0:5c:19:a9:af:b3,-95
9,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-84
9,Smart-CAU_5G,f0:5c:19:a9:b8:52,-83
9,Smart-CAU_5G,f0:5c:19:a9:e9:72,-78
9,Smart-CAU,48:00:20:86:f6:60,-63
9,eduroam,f0:5c:19:a9:e9:71,-79
9,Smart-CAU_2.4G,f0:5c:19:a9:ff:62,-89
9,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-79
9,Smart-CAU,f0:5c:19:a9:e9:70,-80
9,Smart-CAU_2.4G,48:00:20:86:b3:51,-82
9,Smart-CAU,f0:5c:19:a9:af:b0,-91
9,eduroam,48:00:20:86:b3:50,-82
9,Smart-CAU,f0:5c:19:a9:ff:70,-86
9,eduroam,f0:5c:19:a9:ff:71,-84
9,Smart-CAU_5G,f0:5c:19:a9:ff:72,-86
9,Smart-CAU_2.4G,f0:5c:19:a9:ff:73,-86
9,Smart-CAU_2.4G,f0:5c:19:a9:e9:62,-74
9,eduroam,48:00:20:87:78:00,-69
9,Smart-CAU_2.4G,48:00:20:87:78:01,-68
9,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-86
9,KT_GiGA_C90A,60:29:d5:7e:c9:0e,-67
9,eduroam,b4:5d:50:a0:78:80,-71
9,iptime,58:86:94:ba:53:7c,-70
9,eduroam,f0:5c:19:a9:f3:d1,-93
9,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-88
9,eduroam,f0:5c:19:a9:ef:f1,-87
9,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-87
9,Smart-CAU_2.4G,f0:5c:19:a9:ab:e2,-87
10,iptime,70:5d:cc:ae:2e:d4,-74
10,Smart-CAU_5G,f0:5c:19:a9:d1:72,-95
10,Smart-CAU_2.4G,48:00:20:89:ab:11,-65
10,eduroam,48:00:20:89:ab:10,-67
10,Smart-CAU_5G,f0:5c:19:a9:b7:52,-87
10,Smart-CAU,f0:5c:19:a9:b7:50,-87
10,iptime,88:36:6c:d4:1c:28,-67
10,coffeenie_310,58:86:94:ad:57:90,-74
10,CAUJOB 201_5G,58:86:94:4e:a3:ec,-88
10,eduroam,f0:5c:19:a9:e9:11,-94
10,eduroam,b4:5d:50:9f:f6:f1,-77
10,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-78
10,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-77
10,eduroam,f0:5c:19:a9:e9:a0,-73
10,Smart-CAU_2.4G,f0:5c:19:a9:e9:a2,-74
10,Smart-CAU,b4:5d:50:9f:f6:f0,-77
10,eduroam,48:00:20:87:77:f1,-72
10,eduroam,48:00:20:89:61:b1,-85
10,Smart-CAU_5G,48:00:20:87:77:f2,-72
10,Smart-CAU,48:00:20:89:61:b0,-85
10,[LG_CeilingCassette A/C]925b,1e:39:29:f6:92:5b,-73
10,Smart-CAU_2.4G,48:00:20:89:61:b3,-85
10,Smart-CAU,48:00:20:87:77:f0,-72
10,Smart-CAU_5G,48:00:20:89:61:b2,-85
10,Smart-CAU_2.4G,48:00:20:87:77:f3,-72
10,Smart-CAU,f0:5c:19:a9:ea:10,-82
10,coffeenie_310,58:86:94:38:75:8e,-66
10,Smart-CAU_2.4G,48:00:20:86:f6:71,-61
10,eduroam,b4:5d:50:9f:f6:e0,-73
10,eduroam,48:00:20:87:3e:01,-84
10,Smart-CAU_2.4G,f0:5c:19:a9:d2:73,-94
10,Smart-CAU_5G,48:00:20:87:3e:02,-83
10,Smart-CAU_2.4G,b4:5d:50:9f:f6:e2,-72
10,Smart-CAU,f0:5c:19:a9:d2:70,-94
10,eduroam,48:00:20:86:f6:70,-61
10,eduroam,f0:5c:19:a9:d2:71,-94
10,Smart-CAU_5G,f0:5c:19:a9:d2:72,-95
10,Smart-CAU_2.4G,f0:5c:19:a9:ea:02,-80
10,eduroam,f0:5c:19:a9:ea:00,-81
10,eduroam,f0:5c:19:a9:ed:00,-78
10,Smart-CAU_2.4G,48:00:20:87:3e:03,-83
10,Smart-CAU,f0:5c:19:a9:b8:50,-74
10,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-74
10,eduroam,f0:5c:19:a9:b8:51,-74
10,eduroam,48:00:20:86:f6:61,-69
10,Smart-CAU_5G,f0:5c:19:a9:e9:72,-71
10,Smart-CAU,48:00:20:86:f6:60,-69
10,eduroam,f0:5c:19:a9:e9:71,-71
10,Smart-CAU_2.4G,48:00:20:86:f6:63,-69
10,Smart-CAU_5G,48:00:20:86:f6:62,-69
10,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-71
10,Smart-CAU,f0:5c:19:a9:e9:70,-71
10,Smart-CAU,b4:5d:50:a0:78:90,-62
10,Smart-CAU_5G,b4:5d:50:a0:78:92,-62
10,eduroam,b4:5d:50:a0:78:91,-62
10,Smart-CAU,f0:5c:19:a9:ff:70,-93
10,eduroam,f0:5c:19:a9:ff:71,-94
10,eduroam,f0:5c:19:a9:e9:60,-70
10,Smart-CAU_5G,f0:5c:19:a9:ff:72,-93
10,eduroam,f0:5c:19:a9:b3:51,-95
10,Smart-CAU_2.4G,f0:5c:19:a9:ff:73,-92
10,Smart-CAU_5G,f0:5c:19:a9:b3:52,-95
10,Smart-CAU_2.4G,f0:5c:19:a9:e9:62,-71
10,eduroam,48:00:20:87:78:00,-68
10,Smart-CAU_2.4G,48:00:20:87:78:01,-69
10,KT_GiGA_5G_C90A,60:29:d5:7e:c9:0d,-83
10,KT_GiGA_C90A,60:29:d5:7e:c9:0e,-65
10,Smart-CAU_2.4G,b4:5d:50:a0:78:82,-67
10,eduroam,b4:5d:50:a0:78:80,-66
10,iptime,58:86:94:ba:53:7c,-73
10,Smart-CAU_5G,f0:5c:19:a9:b8:32,-90
10,eduroam,f0:5c:19:a9:b8:31,-91
10,Smart-CAU_2.4G,f0:5c:19:a9:b8:33,-90
11,iptime,70:5d:cc:ae:2e:d4,-70
11,Smart-CAU_2.4G,48:00:20:89:ab:11,-68
11,eduroam,48:00:20:89:ab:10,-64
11,eduroam,f0:5c:19:a9:b8:21,-76
11,Smart-CAU_5G,f0:5c:19:a9:b7:52,-84
11,Smart-CAU_2.4G,f0:5c:19:a9:b7:53,-84
11,Smart-CAU,f0:5c:19:a9:b7:50,-84
11,eduroam,f0:5c:19:a9:b7:51,-84
11,eduroam,48:00:20:89:ab:01,-75
11,Smart-CAU,48:00:20:89:ab:00,-75
11,Smart-CAU_2.4G,48:00:20:89:ab:03,-75
11,Smart-CAU_5G,48:00:20:89:ab:02,-75
11,eduroam,f0:5c:19:a9:e9:b1,-81
11,Smart-CAU,f0:5c:19:a9:e9:b0,-80
11,Smart-CAU_2.4G,f0:5c:19:a9:e9:b3,-80
11,coffeenie_310,58:86:94:ad:57:90,-70
11,310-320,70:5d:cc:69:8d:ca,-76
11,eduroam,b4:5d:50:9f:f6:f1,-72
11,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-72
11,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-72
11,eduroam,48:00:20:87:77:f1,-67
11,eduroam,48:00:20:89:61:b1,-84
11,Smart-CAU_5G,48:00:20:87:77:f2,-67
11,Smart-CAU,48:00:20:89:61:b0,-84
11,Smart-CAU_2.4G,48:00:20:89:61:b3,-84
11,Smart-CAU,48:00:20:87:77:f0,-67
11,Smart-CAU_5G,48:00:20:89:61:b2,-84
11,Smart-CAU_2.4G,48:00:20:87:77:f3,-67
11,coffeenie_310,58:86:94:38:75:8e,-66
11,Smart-CAU_2.4G,48:00:20:86:f6:71,-60
11,eduroam,48:00:20:87:3e:01,-81
11,Smart-CAU_5G,48:00:20:87:3e:02,-82
11,Smart-CAU_2.4G,b4:5d:50:9f:f6:e2,-74
11,Smart-CAU,48:00:20:87:3e:00,-80
11,eduroam,48:00:20:86:f6:70,-60
11,Smart-CAU_2.4G,f0:5c:19:a9:ea:02,-83
11,eduroam,f0:5c:19:a9:ed:00,-72
11,Smart-CAU_2.4G,48:00:20:87:3e:03,-82
11,Smart-CAU,f0:5c:19:a9:b8:50,-67
11,Smart-CAU_2.4G,f0:5c:19:a9:ed:02,-77
11,eduroam,f0:5c:19:a9:af:b1,-88
11,Smart-CAU_2.4G,f0:5c:19:a9:ab:f3,-82
11,Smart-CAU_2.4G,f0:5c:19:a9:af:b3,-88
11,eduroam,7c:57:3c:de:fd:31,-82
11,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-67
11,Smart-CAU,7c:57:3c:de:fd:30,-82
11,Smart-CAU_5G,f0:5c:19:a9:b8:52,-67
11,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-84
11,eduroam,f0:5c:19:a9:b8:51,-67
11,Smart-CAU_5G,7c:57:3c:de:fd:32,-82
11,Smart-CAU_5G,f0:5c:19:a9:e9:72,-62
11,eduroam,48:00:20:86:f6:61,-69
11,eduroam,f0:5c:19:a9:e9:71,-62
11,Smart-CAU,48:00:20:86:f6:60,-69
11,Smart-CAU_2.4G,48:00:20:86:f6:63,-69
11,Smart-CAU_2.4G,f0:5c:19:a9:e9:73,-62
11,Smart-CAU_5G,48:00:20:86:f6:62,-69
11,Smart-CAU,f0:5c:19:a9:e9:70,-62
11,Smart-CAU,f0:5c:19:a9:af:b0,-88
11,Smart-CAU_2.4G,b4:5d:50:a0:78:93,-64
11,Smart-CAU,b4:5d:50:a0:78:90,-63
11,Smart-CAU_5G,b4:5d:50:a0:78:92,-63
11,eduroam,f0:5c:19:a9:ed:11,-84
11,eduroam,b4:5d:50:a0:78:91,-63
11,Smart-CAU,f0:5c:19:a9:ed:10,-83
11,Smart-CAU_2.4G,f0:5c:19:a9:ed:13,-83
11,Smart-CAU_5G,f0:5c:19:a9:ed:12,-83
11,eduroam,f0:5c:19:a9:e9:60,-63
11,Smart-CAU_2.4G,f0:5c:19:a9:e9:62,-65
11,Smart-CAU_2.4G,48:00:20:86:b3:43,-81
11,eduroam,48:00:20:87:78:00,-64
11,Smart-CAU_5G,48:00:20:86:b3:42,-81
11,Smart-CAU_2.4G,48:00:20:87:78:01,-65
11,eduroam,48:00:20:86:b3:41,-82
11,Smart-CAU,48:00:20:86:b3:40,-82
11,Smart-CAU_2.4G,b4:5d:50:a0:78:82,-66
11,KT_GiGA_C90A,60:29:d5:7e:c9:0e,-68
11,eduroam,b4:5d:50:a0:78:80,-67
11,iptime,58:86:94:ba:53:7c,-70
11,Smart-CAU_5G,f0:5c:19:a9:b8:32,-74
11,eduroam,f0:5c:19:a9:b8:31,-73
11,Smart-CAU,f0:5c:19:a9:b8:30,-74
11,Smart-CAU_2.4G,f0:5c:19:a9:ef:f3,-91
11,eduroam,f0:5c:19:a9:ef:f1,-91
11,Smart-CAU_2.4G,f0:5c:19:a9:b8:33,-74
11,Smart-CAU_5G,f0:5c:19:a9:ef:f2,-91
11,[LG_AirPurifier]78b6,da:e3:5e:13:78:b6,-74
11,Smart-CAU_2.4G,f0:5c:19:a9:b8:42,-74
11,eduroam,f0:5c:19:a9:b8:41,-74
12,iptime,70:5d:cc:ae:2e:d4,-63
12,CAUAI-02,70:5d:cc:00:f7:1c,-92
12,Smart-CAU_2.4G,f0:5c:19:a9:b7:42,-80
12,eduroam,f0:5c:19:a9:b3:81,-90
12,Smart-CAU_2.4G,f0:5c:19:a9:b3:82,-86
12,Smart-CAU_5G,f0:5c:19:a9:d1:72,-82
12,Smart-CAU_2.4G,48:00:20:89:ab:11,-64
12,Smart-CAU_2.4G,f0:5c:19:a9:d1:73,-82
12,eduroam,f0:5c:19:a9:d1:71,-82
12,eduroam,48:00:20:89:ab:10,-63
12,Smart-CAU_5G,f0:5c:19:a9:b7:52,-74
12,Smart-CAU_2.4G,f0:5c:19:a9:b7:53,-73
12,Smart-CAU,f0:5c:19:a9:b7:50,-74
12,eduroam,f0:5c:19:a9:b7:51,-74
12,Smart-CAU_2.4G,f0:5c:19:a9:ba:82,-81
12,eduroam,48:00:20:89:ab:01,-69
12,Smart-CAU,48:00:20:89:ab:00,-69
12,Smart-CAU_2.4G,48:00:20:89:ab:03,-69
12,Smart-CAU_5G,48:00:20:89:ab:02,-69
12,eduroam,f0:5c:19:a9:e9:b1,-81
12,iptime,88:36:6c:d4:1c:28,-72
12,Smart-CAU,f0:5c:19:a9:e9:b0,-80
12,Smart-CAU_2.4G,f0:5c:19:a9:e9:b3,-80
12,Smart-CAU_5G,f0:5c:19:a9:e9:b2,-81
12,CAUJOB 201_5G,58:86:94:4e:a3:ec,-84
12,310-320,70:5d:cc:69:8d:ca,-80
12,eduroam,b4:5d:50:9f:f6:f1,-71
12,Smart-CAU_5G,b4:5d:50:9f:f6:f2,-71
12,Smart-CAU,a8:5b:f7:32:e5:30,-94
12,Smart-CAU_2.4G,b4:5d:50:9f:f6:f3,-71
12,eduroam,f0:5c:19:a9:e9:a0,-74
12,Smart-CAU_2.4G,a8:5b:f7:32:e5:33,-93
12,Smart-CAU_2.4G,f0:5c:19:a9:e9:a2,-74
12,eduroam,a8:5b:f7:32:e5:31,-93
12,Smart-CAU,b4:5d:50:9f:f6:f0,-70
12,Smart-CAU_5G,a8:5b:f7:32:e5:32,-94
12,eduroam,48:00:20:87:77:f1,-74
12,eduroam,48:00:20:89:61:b1,-84
12,Smart-CAU_5G,48:00:20:87:77:f2,-74
12,Smart-CAU,48:00:20:89:61:b0,-84
12,Smart-CAU_2.4G,48:00:20:89:61:b3,-84
12,Smart-CAU,48:00:20:87:77:f0,-74
12,Smart-CAU_5G,48:00:20:89:61:b2,-84
12,Smart-CAU_2.4G,f0:5c:19:a9:ea:13,-85
12,Smart-CAU_2.4G,48:00:20:87:77:f3,-74
12,CAUAI-02_2.4,72:5d:cc:40:f7:1c,-79
12,eduroam,b4:5d:50:9f:f6:e0,-74
12,Smart-CAU_2.4G,b4:5d:50:9f:f6:e2,-73
12,eduroam,48:00:20:86:f6:70,-68
12,Smart-CAU,f0:5c:19:a9:b8:50,-68
12,eduroam,f0:5c:19:a9:ab:f1,-81
12,Smart-CAU_5G,f0:5c:19:a9:ab:f2,-80
12,eduroam,f0:5c:19:a9:af:b1,-84
12,Smart-CAU_2.4G,f0:5c:19:a9:ab:f3,-81
12,eduroam,7c:57:3c:de:fd:31,-83
12,Smart-CAU_2.4G,f0:5c:19:a9:b8:53,-68
12,Smart-CAU,7c:57:3c:de:fd:30,-83
12,Smart-CAU_5G,f0:5c:19:a9:b8:52,-68
12,Smart-CAU_2.4G,7c:57:3c:de:fd:33,-83
12,eduroam,f0:5c:19:a9:b8:51,-68
